###Index	Enc	Ang

1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
